Date,Times,SMP
20150503,15h,90.62
20150504,15h,98.66
20150505,15h,91.28
20150506,15h,99.77
20150507,15h,99.37
20150508,15h,98.71
20150509,15h,95.69
20150510,15h,93.44
20150511,15h,98.84
20150512,15h,98.58
20150513,15h,99.64
20150514,15h,100.95
20150515,15h,99.31
20150516,15h,100.03
20150517,15h,93.07
20150518,15h,100.74
20150519,15h,99.17
20150520,15h,98.82
20150521,15h,99.24
20150522,15h,100.66
20150523,15h,102.94
20150524,15h,93.27
20150525,15h,96.43
20150526,15h,103.64
20150527,15h,100.23
20150528,15h,101.07
20150529,15h,101.6
20150530,15h,96.16
20150531,15h,93.19
20150601,15h,89.57
20150602,15h,89.22
20150603,15h,89.69
20150604,15h,88.97
20150605,15h,89.64
20150606,15h,88.29
20150607,15h,82.42
20150608,15h,89.37
20150609,15h,89.4
20150610,15h,88.44
20150611,15h,88.71
20150612,15h,89.74
20150613,15h,87.17
20150614,15h,82.91
20150615,15h,88.7
20150616,15h,89.39
20150617,15h,89.42
20150618,15h,89.48
20150619,15h,89.58
20150620,15h,89.26
20150621,15h,83.94
20150622,15h,89.33
20150623,15h,89.37
20150624,15h,89.34
20150625,15h,89.31
20150626,15h,89.34
20150627,15h,86.7
20150628,15h,81.07
20150629,15h,88.43
20150630,15h,87.87
20150701,15h,87.58
20150702,15h,87.53
20150703,15h,87.65
20150704,15h,85.73
20150705,15h,81.4
20150706,15h,87.7
20150707,15h,87.44
20150708,15h,87.4
20150709,15h,87.55
20150710,15h,87.44
20150711,15h,86.9
20150712,15h,81.31
20150713,15h,87.58
20150714,15h,88.79
20150715,15h,88.04
20150716,15h,87.29
20150717,15h,87.48
20150718,15h,86.36
20150719,15h,82.39
20150720,15h,87.58
20150721,15h,89.49
20150722,15h,88.58
20150723,15h,89.08
20150724,15h,88.52
20150725,15h,87.89
20150726,15h,84.84
20150727,15h,89.74
20150728,15h,88.57
20150729,15h,88.86
20150730,15h,89.4
20150731,15h,89.36
20150801,15h,91.13
20150802,15h,88.79
20150803,15h,87.82
20150804,15h,88.6
20150805,15h,90.28
20150806,15h,92.09
20150807,15h,93.08
20150808,15h,93.17
20150809,15h,90.12
20150810,15h,93.81
20150811,15h,93.55
20150812,15h,93.53
20150813,15h,93.3
20150814,15h,91.63
20150815,15h,92.27
20150816,15h,90.5
20150817,15h,93.62
20150818,15h,93.97
20150819,15h,93.62
20150820,15h,94.14
20150821,15h,93.79
20150822,15h,93.81
20150823,15h,91.61
20150824,15h,93.59
20150825,15h,92.29
20150826,15h,91.91
20150827,15h,92.7
20150828,15h,91.8
20150829,15h,92.38
20150830,15h,89.47
20150831,15h,91.29
20150901,15h,98.56
20150902,15h,98.36
20150903,15h,98.37
20150904,15h,98.08
20150905,15h,98.75
20150906,15h,96.8
20150907,15h,99.12
20150908,15h,98.34
20150909,15h,98.12
20150910,15h,98.27
20150911,15h,98.39
20150912,15h,103.34
20150913,15h,96.62
20150914,15h,98.15
20150915,15h,98.41
20150916,15h,97.82
20150917,15h,97.64
20150918,15h,97.83
20150919,15h,96.46
20150920,15h,93.23
20150921,15h,97.16
20150922,15h,97.8
20150923,15h,97.03
20150924,15h,98.29
20150925,15h,94.5
20150926,15h,64.67
20150927,15h,37.51
20150928,15h,38.9
20150929,15h,92.24
20150930,15h,97.85
20151001,15h,100.87
20151002,15h,100.94
20151003,15h,98.96
20151004,15h,95.39
20151005,15h,100.77
20151006,15h,100.13
20151007,15h,100.48
20151008,15h,100.8
20151009,15h,97.58
20151010,15h,99.46
20151011,15h,97.56
20151012,15h,101.54
20151013,15h,101.57
20151014,15h,101.02
20151015,15h,112.03
20151016,15h,100.6
20151017,15h,114.49
20151018,15h,94.73
20151019,15h,100.7
20151020,15h,100.9
20151021,15h,100.77
20151022,15h,110.99
20151023,15h,100.52
20151024,15h,96.72
20151025,15h,94.51
20151026,15h,99.54
20151027,15h,98.84
20151028,15h,99.05
20151029,15h,97.98
20151030,15h,99.63
20151031,15h,96.02
20151101,15h,87.74
20151102,15h,96.13
20151103,15h,96.13
20151104,15h,96.32
20151105,15h,96.47
20151106,15h,96.59
20151107,15h,110.88
20151108,15h,91.05
20151109,15h,96.74
20151110,15h,96.84
20151111,15h,96.82
20151112,15h,97.64
20151113,15h,107.15
20151114,15h,91.58
20151115,15h,91.05
20151116,15h,96.65
20151117,15h,97.3
20151118,15h,97.52
20151119,15h,97.24
20151120,15h,97.52
20151121,15h,94.75
20151122,15h,90.92
20151123,15h,96.3
20151124,15h,109.46
20151125,15h,96.22
20151126,15h,96.54
20151127,15h,98.69
20151128,15h,119.38
20151129,15h,90.75
20151130,15h,98.52
20151201,15h,99.38
20151202,15h,99.38
20151203,15h,97.44
20151204,15h,97.65
20151205,15h,95.2
20151206,15h,92.85
20151207,15h,100.0
20151208,15h,98.17
20151209,15h,99.38
20151210,15h,99.38
20151211,15h,97.94
20151212,15h,94.78
20151213,15h,93.16
20151214,15h,97.88
20151215,15h,97.18
20151216,15h,113.74
20151217,15h,100.71
20151218,15h,99.38
20151219,15h,94.3
20151220,15h,91.64
20151221,15h,97.78
20151222,15h,97.24
20151223,15h,97.94
20151224,15h,96.16
20151225,15h,93.27
20151226,15h,93.17
20151227,15h,77.45
20151228,15h,97.24
20151229,15h,97.24
20151230,15h,96.31
20151231,15h,95.04
20160101,15h,38.26
20160102,15h,52.41
20160103,15h,52.3
20160104,15h,92.48
20160105,15h,90.95
20160106,15h,92.95
20160107,15h,92.95
20160108,15h,91.91
20160109,15h,87.74
20160110,15h,84.91
20160111,15h,92.95
20160112,15h,109.89
20160113,15h,91.91
20160114,15h,113.21
20160115,15h,92.95
20160116,15h,90.04
20160117,15h,85.36
20160118,15h,92.98
20160119,15h,92.95
20160120,15h,92.95
20160121,15h,106.69
20160122,15h,93.78
20160123,15h,103.41
20160124,15h,86.5
20160125,15h,113.35
20160126,15h,94.19
20160127,15h,115.47
20160128,15h,94.19
20160129,15h,107.89
20160130,15h,89.48
20160131,15h,86.43
20160201,15h,93.68
20160202,15h,93.27
20160203,15h,92.07
20160204,15h,94.52
20160205,15h,90.11
20160206,15h,89.77
20160207,15h,56.38
20160208,15h,34.54
20160209,15h,35.6
20160210,15h,76.64
20160211,15h,90.06
20160212,15h,91.77
20160213,15h,92.17
20160214,15h,88.91
20160215,15h,93.27
20160216,15h,93.27
20160217,15h,92.04
20160218,15h,93.27
20160219,15h,90.48
20160220,15h,90.33
20160221,15h,86.22
20160222,15h,92.04
20160223,15h,90.83
20160224,15h,93.27
20160225,15h,90.41
20160226,15h,92.04
20160227,15h,88.54
20160228,15h,84.66
20160229,15h,91.9
20160301,15h,86.29
20160302,15h,91.16
20160303,15h,90.32
20160304,15h,90.6
20160305,15h,88.35
20160306,15h,84.75
20160307,15h,90.68
20160308,15h,89.67
20160309,15h,89.34
20160310,15h,90.3
20160311,15h,90.3
20160312,15h,90.16
20160313,15h,82.78
20160314,15h,88.15
20160315,15h,88.31
20160316,15h,87.75
20160317,15h,87.65
20160318,15h,87.29
20160319,15h,84.66
20160320,15h,82.8
20160321,15h,89.11
20160322,15h,87.66
20160323,15h,87.33
20160324,15h,87.31
20160325,15h,87.54
20160326,15h,84.23
20160327,15h,76.95
20160328,15h,87.44
20160329,15h,87.75
20160330,15h,87.24
20160331,15h,86.6
20160401,15h,75.38
20160402,15h,73.73
20160403,15h,70.15
20160404,15h,87.31
20160405,15h,76.16
20160406,15h,75.44
20160407,15h,75.93
20160408,15h,76.0
20160409,15h,73.72
20160410,15h,73.45
20160411,15h,87.48
20160412,15h,76.21
20160413,15h,74.21
20160414,15h,76.14
20160415,15h,75.43
20160416,15h,74.39
20160417,15h,72.83
20160418,15h,76.46
20160419,15h,76.67
20160420,15h,76.14
20160421,15h,76.47
20160422,15h,76.22
20160423,15h,73.8
20160424,15h,36.75
20160425,15h,76.55
20160426,15h,76.17
20160427,15h,76.52
20160428,15h,76.54
20160429,15h,76.57
20160430,15h,73.76
20160501,15h,50.4
20160502,15h,69.8
20160503,15h,70.17
20160504,15h,70.09
20160505,15h,67.86
20160506,15h,68.69
20160507,15h,67.64
20160508,15h,64.51
20160509,15h,70.37
20160510,15h,70.16
20160511,15h,74.86
20160512,15h,70.23
20160513,15h,70.12
20160514,15h,73.02
20160515,15h,66.79
20160516,15h,71.28
20160517,15h,71.66
20160518,15h,71.58
20160519,15h,71.61
20160520,15h,72.36
20160521,15h,70.43
20160522,15h,66.96
20160523,15h,72.32
20160524,15h,71.57
20160525,15h,72.29
20160526,15h,71.61
20160527,15h,72.35
20160528,15h,73.04
20160529,15h,67.42
20160530,15h,72.45
20160531,15h,72.56
20160601,15h,66.36
20160602,15h,66.37
20160603,15h,66.33
20160604,15h,66.48
20160605,15h,62.99
20160606,15h,68.42
20160607,15h,66.96
20160608,15h,66.27
20160609,15h,66.37
20160610,15h,68.14
20160611,15h,66.65
20160612,15h,64.99
20160613,15h,67.23
20160614,15h,67.28
20160615,15h,67.48
20160616,15h,68.63
20160617,15h,66.36
20160618,15h,68.47
20160619,15h,65.15
20160620,15h,66.38
20160621,15h,68.1
20160622,15h,68.87
20160623,15h,69.02
20160624,15h,68.23
20160625,15h,69.31
20160626,15h,66.25
20160627,15h,68.13
20160628,15h,67.77
20160629,15h,67.77
20160630,15h,68.33
20160701,15h,70.62
20160702,15h,68.72
20160703,15h,66.89
20160704,15h,69.45
20160705,15h,69.61
20160706,15h,68.79
20160707,15h,70.12
20160708,15h,71.53
20160709,15h,69.99
20160710,15h,67.35
20160711,15h,69.45
20160712,15h,69.79
20160713,15h,70.72
20160714,15h,70.4
20160715,15h,69.48
20160716,15h,70.04
20160717,15h,67.67
20160718,15h,70.1
20160719,15h,69.83
20160720,15h,68.42
20160721,15h,69.41
20160722,15h,70.52
20160723,15h,69.32
20160724,15h,66.7
20160725,15h,70.43
20160726,15h,70.94
20160727,15h,71.17
20160728,15h,71.07
20160729,15h,70.81
20160730,15h,69.99
20160731,15h,69.69
20160801,15h,69.54
20160802,15h,69.55
20160803,15h,70.49
20160804,15h,71.66
20160805,15h,72.87
20160806,15h,79.86
20160807,15h,72.54
20160808,15h,73.04
20160809,15h,73.72
20160810,15h,79.41
20160811,15h,78.32
20160812,15h,79.59
20160813,15h,72.75
20160814,15h,73.23
20160815,15h,78.14
20160816,15h,79.21
20160817,15h,78.12
20160818,15h,78.13
20160819,15h,78.1
20160820,15h,72.72
20160821,15h,72.26
20160822,15h,78.86
20160823,15h,75.46
20160824,15h,78.34
20160825,15h,73.88
20160826,15h,73.07
20160827,15h,71.95
20160828,15h,69.61
20160829,15h,72.73
20160830,15h,70.26
20160831,15h,69.34
20160901,15h,72.47
20160902,15h,72.49
20160903,15h,76.14
20160904,15h,75.46
20160905,15h,75.87
20160906,15h,75.6
20160907,15h,75.88
20160908,15h,75.78
20160909,15h,75.89
20160910,15h,74.46
20160911,15h,72.44
20160912,15h,74.46
20160913,15h,72.54
20160914,15h,69.57
20160915,15h,37.67
20160916,15h,70.52
20160917,15h,72.77
20160918,15h,72.76
20160919,15h,76.38
20160920,15h,74.4
20160921,15h,72.91
20160922,15h,74.37
20160923,15h,73.34
20160924,15h,75.81
20160925,15h,73.33
20160926,15h,75.05
20160927,15h,76.13
20160928,15h,75.72
20160929,15h,75.24
20160930,15h,74.79
20161001,15h,76.35
20161002,15h,73.15
20161003,15h,75.56
20161004,15h,75.66
20161005,15h,75.78
20161006,15h,76.03
20161007,15h,76.12
20161008,15h,74.82
20161009,15h,74.36
20161010,15h,75.59
20161011,15h,75.58
20161012,15h,75.39
20161013,15h,74.8
20161014,15h,74.13
20161015,15h,74.21
20161016,15h,72.66
20161017,15h,74.88
20161018,15h,74.02
20161019,15h,73.28
20161020,15h,74.05
20161021,15h,74.64
20161022,15h,74.84
20161023,15h,72.5
20161024,15h,75.37
20161025,15h,74.15
20161026,15h,74.15
20161027,15h,74.15
20161028,15h,73.84
20161029,15h,73.21
20161030,15h,72.6
20161031,15h,74.2
20161101,15h,75.5
20161102,15h,76.11
20161103,15h,75.48
20161104,15h,76.59
20161105,15h,74.52
20161106,15h,71.21
20161107,15h,76.21
20161108,15h,76.53
20161109,15h,76.21
20161110,15h,76.8
20161111,15h,77.0
20161112,15h,74.75
20161113,15h,72.35
20161114,15h,77.07
20161115,15h,76.46
20161116,15h,75.84
20161117,15h,75.65
20161118,15h,75.68
20161119,15h,73.05
20161120,15h,71.02
20161121,15h,75.6
20161122,15h,75.85
20161123,15h,75.48
20161124,15h,75.82
20161125,15h,76.43
20161126,15h,77.45
20161127,15h,73.76
20161128,15h,76.72
20161129,15h,75.84
20161130,15h,77.05
20161201,15h,89.9
20161202,15h,90.16
20161203,15h,86.85
20161204,15h,83.67
20161205,15h,89.01
20161206,15h,89.25
20161207,15h,88.67
20161208,15h,88.47
20161209,15h,88.5
20161210,15h,86.74
20161211,15h,82.9
20161212,15h,89.17
20161213,15h,88.69
20161214,15h,89.12
20161215,15h,90.35
20161216,15h,90.19
20161217,15h,85.51
20161218,15h,85.55
20161219,15h,88.72
20161220,15h,88.16
20161221,15h,88.39
20161222,15h,87.57
20161223,15h,87.57
20161224,15h,83.49
20161225,15h,80.44
20161226,15h,88.61
20161227,15h,89.06
20161228,15h,89.14
20161229,15h,89.11
20161230,15h,88.17
20161231,15h,84.11
20170101,15h,48.13
20170102,15h,88.82
20170103,15h,88.56
20170104,15h,88.64
20170105,15h,88.26
20170106,15h,88.29
20170107,15h,85.54
20170108,15h,80.32
20170109,15h,88.86
20170110,15h,88.46
20170111,15h,88.84
20170112,15h,88.79
20170113,15h,88.6
20170114,15h,85.58
20170115,15h,82.22
20170116,15h,90.98
20170117,15h,89.85
20170118,15h,90.12
20170119,15h,92.49
20170120,15h,92.15
20170121,15h,86.31
20170122,15h,83.65
20170123,15h,90.1
20170124,15h,90.1
20170125,15h,89.88
20170126,15h,87.86
20170127,15h,83.15
20170128,15h,44.11
20170129,15h,45.94
20170130,15h,81.67
20170131,15h,88.74
20170201,15h,93.74
20170202,15h,92.7
20170203,15h,93.2
20170204,15h,89.23
20170205,15h,85.0
20170206,15h,92.86
20170207,15h,93.49
20170208,15h,92.41
20170209,15h,92.41
20170210,15h,92.41
20170211,15h,90.3
20170212,15h,86.49
20170213,15h,92.25
20170214,15h,92.27
20170215,15h,92.71
20170216,15h,93.25
20170217,15h,93.49
20170218,15h,90.12
20170219,15h,85.14
20170220,15h,93.07
20170221,15h,91.12
20170222,15h,91.83
20170223,15h,92.05
20170224,15h,92.94
20170225,15h,88.42
20170226,15h,87.22
20170227,15h,92.23
20170228,15h,92.29
20170301,15h,90.37
20170302,15h,93.58
20170303,15h,93.07
20170304,15h,88.23
20170305,15h,85.83
20170306,15h,94.0
20170307,15h,92.95
20170308,15h,93.07
20170309,15h,93.08
20170310,15h,93.97
20170311,15h,89.98
20170312,15h,87.27
20170313,15h,94.76
20170314,15h,93.6
20170315,15h,93.37
20170316,15h,92.84
20170317,15h,92.9
20170318,15h,89.28
20170319,15h,85.17
20170320,15h,92.89
20170321,15h,92.81
20170322,15h,92.89
20170323,15h,92.66
20170324,15h,92.89
20170325,15h,87.76
20170326,15h,76.25
20170327,15h,93.37
20170328,15h,93.14
20170329,15h,93.15
20170330,15h,93.13
20170331,15h,92.99
20170401,15h,76.59
20170402,15h,69.55
20170403,15h,78.72
20170404,15h,76.8
20170405,15h,80.42
20170406,15h,76.79
20170407,15h,76.6
20170408,15h,75.54
20170409,15h,65.11
20170410,15h,76.57
20170411,15h,76.56
20170412,15h,76.58
20170413,15h,76.55
20170414,15h,76.47
20170415,15h,75.06
20170416,15h,65.07
20170417,15h,77.6
20170418,15h,77.54
20170419,15h,78.47
20170420,15h,78.39
20170421,15h,77.59
20170422,15h,73.33
20170423,15h,65.51
20170424,15h,78.62
20170425,15h,76.63
20170426,15h,77.02
20170427,15h,80.31
20170428,15h,78.42
20170429,15h,74.36
20170430,15h,57.86
20170501,15h,76.28
20170502,15h,81.66
20170503,15h,80.49
20170504,15h,84.49
20170505,15h,80.52
20170506,15h,75.26
20170507,15h,56.67
20170508,15h,84.83
20170509,15h,83.25
20170510,15h,84.49
20170511,15h,84.67
20170512,15h,85.49
20170513,15h,80.11
20170514,15h,54.9
20170515,15h,84.98
20170516,15h,85.58
20170517,15h,85.51
20170518,15h,86.43
20170519,15h,86.92
20170520,15h,85.23
20170521,15h,59.48
20170522,15h,85.07
20170523,15h,85.36
20170524,15h,85.56
20170525,15h,85.42
20170526,15h,86.09
20170527,15h,80.54
20170528,15h,59.67
20170529,15h,85.47
20170530,15h,87.85
20170531,15h,87.3
20170601,15h,89.47
20170602,15h,87.15
20170603,15h,84.01
20170604,15h,79.81
20170605,15h,88.88
20170606,15h,84.43
20170607,15h,86.92
20170608,15h,87.05
20170609,15h,87.71
20170610,15h,84.0
20170611,15h,79.32
20170612,15h,85.98
20170613,15h,86.08
20170614,15h,86.04
20170615,15h,87.0
20170616,15h,86.73
20170617,15h,86.4
20170618,15h,80.32
20170619,15h,89.18
20170620,15h,89.18
20170621,15h,87.8
20170622,15h,87.72
20170623,15h,87.68
20170624,15h,84.76
20170625,15h,80.6
20170626,15h,87.06
20170627,15h,89.06
20170628,15h,87.68
20170629,15h,87.82
20170630,15h,87.75
20170701,15h,80.21
20170702,15h,74.63
20170703,15h,81.47
20170704,15h,82.1
20170705,15h,83.55
20170706,15h,82.24
20170707,15h,81.98
20170708,15h,79.34
20170709,15h,75.97
20170710,15h,83.58
20170711,15h,83.81
20170712,15h,83.68
20170713,15h,84.61
20170714,15h,84.85
20170715,15h,82.7
20170716,15h,78.37
20170717,15h,84.98
20170718,15h,84.96
20170719,15h,85.12
20170720,15h,84.98
20170721,15h,86.35
20170722,15h,84.0
20170723,15h,76.95
20170724,15h,86.1
20170725,15h,87.76
20170726,15h,84.18
20170727,15h,84.22
20170728,15h,84.54
20170729,15h,75.76
20170730,15h,74.53
20170731,15h,79.47
20170801,15h,81.07
20170802,15h,81.5
20170803,15h,82.73
20170804,15h,83.7
20170805,15h,82.38
20170806,15h,77.01
20170807,15h,85.01
20170808,15h,85.18
20170809,15h,87.16
20170810,15h,85.95
20170811,15h,85.6
20170812,15h,81.5
20170813,15h,76.57
20170814,15h,83.09
20170815,15h,81.21
20170816,15h,83.28
20170817,15h,82.91
20170818,15h,82.91
20170819,15h,79.81
20170820,15h,76.12
20170821,15h,82.48
20170822,15h,83.04
20170823,15h,83.79
20170824,15h,84.75
20170825,15h,84.01
20170826,15h,80.6
20170827,15h,77.41
20170828,15h,83.11
20170829,15h,110.34
20170830,15h,81.94
20170831,15h,80.72
20170901,15h,81.58
20170902,15h,85.17
20170903,15h,58.2
20170904,15h,83.7
20170905,15h,83.25
20170906,15h,83.34
20170907,15h,81.06
20170908,15h,83.69
20170909,15h,79.34
20170910,15h,58.54
20170911,15h,83.19
20170912,15h,83.4
20170913,15h,81.9
20170914,15h,81.22
20170915,15h,81.22
20170916,15h,79.54
20170917,15h,70.15
20170918,15h,83.36
20170919,15h,83.1
20170920,15h,83.09
20170921,15h,81.22
20170922,15h,83.11
20170923,15h,80.05
20170924,15h,68.36
20170925,15h,82.87
20170926,15h,83.45
20170927,15h,79.94
20170928,15h,80.47
20170929,15h,80.22
20170930,15h,69.94
20171001,15h,50.93
20171002,15h,72.27
20171003,15h,51.2
20171004,15h,48.33
20171005,15h,50.32
20171006,15h,51.4
20171007,15h,53.21
20171008,15h,56.47
20171009,15h,78.48
20171010,15h,80.66
20171011,15h,80.27
20171012,15h,83.68
20171013,15h,83.58
20171014,15h,80.35
20171015,15h,66.9
20171016,15h,80.76
20171017,15h,82.75
20171018,15h,85.1
20171019,15h,85.65
20171020,15h,82.93
20171021,15h,79.66
20171022,15h,69.0
20171023,15h,83.88
20171024,15h,81.43
20171025,15h,80.82
20171026,15h,81.01
20171027,15h,83.23
20171028,15h,81.22
20171029,15h,70.88
20171030,15h,83.23
20171031,15h,83.04
20171101,15h,83.54
20171102,15h,83.37
20171103,15h,83.51
20171104,15h,81.74
20171105,15h,68.41
20171106,15h,83.0
20171107,15h,83.56
20171108,15h,83.33
20171109,15h,83.54
20171110,15h,83.5
20171111,15h,78.63
20171112,15h,63.66
20171113,15h,82.66
