Date,Type,SMP
20110710,최소,46.76
20110711,최소,45.27
20110712,최소,57.83
20110713,최소,58.0
20110714,최소,56.59
20110715,최소,56.65
20110716,최소,48.19
20110717,최소,46.01
20110718,최소,44.31
20110719,최소,57.88
20110720,최소,57.88
20110721,최소,57.83
20110722,최소,57.83
20110723,최소,49.0
20110724,최소,46.45
20110725,최소,45.01
20110726,최소,50.08
20110727,최소,57.83
20110728,최소,49.89
20110729,최소,57.83
20110730,최소,49.61
20110731,최소,45.85
20110801,최소,47.1
20110802,최소,47.44
20110803,최소,48.17
20110804,최소,48.14
20110805,최소,48.76
20110806,최소,56.29
20110807,최소,48.19
20110808,최소,46.99
20110809,최소,57.5
20110810,최소,56.37
20110811,최소,56.63
20110812,최소,55.95
20110813,최소,49.85
20110814,최소,48.5
20110815,최소,46.35
20110816,최소,48.48
20110817,최소,56.27
20110818,최소,55.84
20110819,최소,55.99
20110820,최소,56.12
20110821,최소,48.46
20110822,최소,47.11
20110823,최소,64.63
20110824,최소,64.67
20110825,최소,64.55
20110826,최소,64.2
20110827,최소,77.32
20110828,최소,49.06
20110829,최소,48.22
20110830,최소,75.87
20110831,최소,114.46
20110901,최소,115.09
20110902,최소,115.16
20110903,최소,115.56
20110904,최소,50.42
20110905,최소,49.35
20110906,최소,115.67
20110907,최소,115.31
20110908,최소,114.97
20110909,최소,114.92
20110910,최소,114.22
20110911,최소,49.04
20110912,최소,47.14
20110913,최소,46.21
20110914,최소,46.49
20110915,최소,113.99
20110916,최소,116.86
20110917,최소,116.82
20110918,최소,115.11
20110919,최소,114.33
20110920,최소,116.58
20110921,최소,116.79
20110922,최소,115.81
20110923,최소,115.68
20110924,최소,119.93
20110925,최소,115.94
20110926,최소,111.96
20110927,최소,115.65
20110928,최소,115.63
20110929,최소,115.67
20110930,최소,115.66
20111001,최소,113.5
20111002,최소,111.82
20111003,최소,58.3
20111004,최소,111.32
20111005,최소,112.02
20111006,최소,111.97
20111007,최소,112.36
20111008,최소,113.63
20111009,최소,111.39
20111010,최소,48.97
20111011,최소,112.5
20111012,최소,112.17
20111013,최소,113.21
20111014,최소,113.5
20111015,최소,112.28
20111016,최소,64.84
20111017,최소,48.86
20111018,최소,112.18
20111019,최소,112.29
20111020,최소,112.89
20111021,최소,113.49
20111022,최소,113.28
20111023,최소,64.84
20111024,최소,58.77
20111025,최소,113.32
20111026,최소,113.55
20111027,최소,112.63
20111028,최소,115.66
20111029,최소,113.79
20111030,최소,112.47
20111031,최소,58.77
20111101,최소,125.57
20111102,최소,127.63
20111103,최소,125.07
20111104,최소,125.51
20111105,최소,126.24
20111106,최소,122.66
20111107,최소,54.29
20111108,최소,123.81
20111109,최소,129.03
20111110,최소,123.85
20111111,최소,123.27
20111112,최소,124.19
20111113,최소,74.82
20111114,최소,52.8
20111115,최소,123.66
20111116,최소,123.71
20111117,최소,125.17
20111118,최소,125.69
20111119,최소,128.7
20111120,최소,123.27
20111121,최소,65.12
20111122,최소,126.22
20111123,최소,125.83
20111124,최소,128.72
20111125,최소,129.56
20111126,최소,127.06
20111127,최소,125.15
20111128,최소,123.89
20111129,최소,129.99
20111130,최소,128.98
20111201,최소,129.47
20111202,최소,126.9
20111203,최소,130.32
20111204,최소,126.35
20111205,최소,123.82
20111206,최소,129.34
20111207,최소,126.89
20111208,최소,129.19
20111209,최소,129.84
20111210,최소,130.22
20111211,최소,126.29
20111212,최소,126.2
20111213,최소,130.29
20111214,최소,130.32
20111215,최소,131.58
20111216,최소,131.53
20111217,최소,130.92
20111218,최소,126.72
20111219,최소,126.85
20111220,최소,130.53
20111221,최소,130.4
20111222,최소,131.52
20111223,최소,130.9
20111224,최소,130.85
20111225,최소,129.29
20111226,최소,130.18
20111227,최소,131.75
20111228,최소,130.75
20111229,최소,131.62
20111230,최소,131.57
20111231,최소,70.93
20120101,최소,90.49
20120102,최소,132.41
20120103,최소,132.9
20120104,최소,133.06
20120105,최소,133.06
20120106,최소,133.06
20120107,최소,132.78
20120108,최소,130.65
20120109,최소,131.34
20120110,최소,133.73
20120111,최소,133.66
20120112,최소,133.06
20120113,최소,133.06
20120114,최소,133.61
20120115,최소,130.21
20120116,최소,128.76
20120117,최소,133.06
20120118,최소,132.95
20120119,최소,133.06
20120120,최소,133.39
20120121,최소,130.69
20120122,최소,54.81
20120123,최소,50.33
20120124,최소,54.42
20120125,최소,128.48
20120126,최소,132.26
20120127,최소,132.62
20120128,최소,131.27
20120129,최소,127.93
20120130,최소,128.74
20120131,최소,133.06
20120201,최소,129.56
20120202,최소,129.5
20120203,최소,129.06
20120204,최소,129.57
20120205,최소,126.22
20120206,최소,128.58
20120207,최소,132.29
20120208,최소,130.01
20120209,최소,129.06
20120210,최소,129.77
20120211,최소,129.63
20120212,최소,127.97
20120213,최소,128.33
20120214,최소,129.94
20120215,최소,129.83
20120216,최소,129.16
20120217,최소,129.06
20120218,최소,129.03
20120219,최소,127.21
20120220,최소,128.36
20120221,최소,128.71
20120222,최소,128.78
20120223,최소,129.05
20120224,최소,129.15
20120225,최소,128.91
20120226,최소,127.94
20120227,최소,128.45
20120228,최소,128.92
20120229,최소,129.12
20120301,최소,133.45
20120302,최소,134.5
20120303,최소,134.79
20120304,최소,133.07
20120305,최소,134.31
20120306,최소,145.5
20120307,최소,135.66
20120308,최소,134.45
20120309,최소,134.9
20120310,최소,134.76
20120311,최소,133.74
20120312,최소,133.11
20120313,최소,134.26
20120314,최소,134.99
20120315,최소,135.46
20120316,최소,135.81
20120317,최소,140.05
20120318,최소,134.04
20120319,최소,134.21
20120320,최소,134.99
20120321,최소,134.99
20120322,최소,135.01
20120323,최소,134.98
20120324,최소,136.54
20120325,최소,131.59
20120326,최소,129.77
20120327,최소,134.34
20120328,최소,134.73
20120329,최소,135.29
20120330,최소,135.1
20120331,최소,134.82
20120401,최소,127.14
20120402,최소,128.77
20120403,최소,129.96
20120404,최소,129.78
20120405,최소,129.78
20120406,최소,130.0
20120407,최소,129.78
20120408,최소,128.05
20120409,최소,128.56
20120410,최소,130.31
20120411,최소,129.46
20120412,최소,129.61
20120413,최소,130.19
20120414,최소,129.96
20120415,최소,125.82
20120416,최소,126.28
20120417,최소,130.63
20120418,최소,130.79
20120419,최소,129.89
20120420,최소,129.93
20120421,최소,129.84
20120422,최소,126.02
20120423,최소,125.51
20120424,최소,129.14
20120425,최소,130.45
20120426,최소,129.18
20120427,최소,129.08
20120428,최소,129.52
20120429,최소,124.75
20120430,최소,123.4
20120501,최소,145.12
20120502,최소,143.84
20120503,최소,144.83
20120504,최소,144.71
20120505,최소,144.74
20120506,최소,142.2
20120507,최소,140.38
20120508,최소,144.38
20120509,최소,144.26
20120510,최소,145.04
20120511,최소,143.93
20120512,최소,145.31
20120513,최소,138.68
20120514,최소,137.31
20120515,최소,139.45
20120516,최소,139.25
20120517,최소,141.08
20120518,최소,143.93
20120519,최소,144.49
20120520,최소,140.44
20120521,최소,137.68
20120522,최소,144.35
20120523,최소,144.68
20120524,최소,144.0
20120525,최소,144.08
20120526,최소,149.22
20120527,최소,143.42
20120528,최소,137.65
20120529,최소,137.04
20120530,최소,144.52
20120531,최소,144.37
20120601,최소,150.13
20120602,최소,150.11
20120603,최소,147.97
20120604,최소,141.92
20120605,최소,149.48
20120606,최소,145.69
20120607,최소,138.87
20120608,최소,146.51
20120609,최소,149.45
20120610,최소,149.18
20120611,최소,143.03
20120612,최소,145.49
20120613,최소,145.02
20120614,최소,146.57
20120615,최소,144.61
20120616,최소,149.49
20120617,최소,139.24
20120618,최소,65.07
20120619,최소,143.18
20120620,최소,143.44
20120621,최소,144.44
20120622,최소,144.25
20120623,최소,143.36
20120624,최소,140.91
20120625,최소,81.37
20120626,최소,144.61
20120627,최소,144.64
20120628,최소,144.08
20120629,최소,144.7
20120630,최소,146.38
20120701,최소,152.32
20120702,최소,153.24
20120703,최소,156.65
20120704,최소,156.28
20120705,최소,156.26
20120706,최소,156.65
20120707,최소,156.03
20120708,최소,150.81
20120709,최소,153.15
20120710,최소,155.4
20120711,최소,155.39
20120712,최소,156.58
20120713,최소,156.32
20120714,최소,155.21
20120715,최소,152.21
20120716,최소,151.83
20120717,최소,156.82
20120718,최소,157.6
20120719,최소,160.8
20120720,최소,155.7
20120721,최소,155.44
20120722,최소,150.62
20120723,최소,60.4
20120724,최소,153.86
20120725,최소,153.46
20120726,최소,154.53
20120727,최소,154.74
20120728,최소,152.87
20120729,최소,67.56
20120730,최소,54.0
20120731,최소,149.54
20120801,최소,140.34
20120802,최소,139.82
20120803,최소,139.86
20120804,최소,138.55
20120805,최소,85.88
20120806,최소,67.51
20120807,최소,136.6
20120808,최소,137.78
20120809,최소,140.01
20120810,최소,141.34
20120811,최소,139.37
20120812,최소,66.63
20120813,최소,67.18
20120814,최소,141.29
20120815,최소,141.87
20120816,최소,52.34
20120817,최소,139.59
20120818,최소,139.5
20120819,최소,67.67
20120820,최소,52.72
20120821,최소,139.69
20120822,최소,138.2
20120823,최소,139.63
20120824,최소,139.11
20120825,최소,139.3
20120826,최소,66.8
20120827,최소,52.14
20120828,최소,77.91
20120829,최소,66.75
20120830,최소,85.72
20120831,최소,67.18
20120901,최소,131.18
20120902,최소,49.49
20120903,최소,49.53
20120904,최소,129.94
20120905,최소,129.09
20120906,최소,130.68
20120907,최소,131.24
20120908,최소,130.65
20120909,최소,49.49
20120910,최소,49.23
20120911,최소,131.07
20120912,최소,131.21
20120913,최소,129.69
20120914,최소,131.11
20120915,최소,131.07
20120916,최소,49.76
20120917,최소,49.11
20120918,최소,132.25
20120919,최소,137.51
20120920,최소,131.84
20120921,최소,131.19
20120922,최소,131.07
20120923,최소,130.51
20120924,최소,131.12
20120925,최소,138.39
20120926,최소,131.76
20120927,최소,133.11
20120928,최소,130.92
20120929,최소,48.11
20120930,최소,47.54
20121001,최소,44.8
20121002,최소,45.75
20121003,최소,78.57
20121004,최소,125.3
20121005,최소,131.18
20121006,최소,131.59
20121007,최소,127.41
20121008,최소,124.09
20121009,최소,132.37
20121010,최소,131.33
20121011,최소,131.47
20121012,최소,131.87
20121013,최소,131.69
20121014,최소,128.05
20121015,최소,127.57
20121016,최소,131.82
20121017,최소,131.2
20121018,최소,131.72
20121019,최소,131.48
20121020,최소,131.55
20121021,최소,123.09
20121022,최소,125.11
20121023,최소,128.91
20121024,최소,127.82
20121025,최소,127.85
20121026,최소,127.93
20121027,최소,131.36
20121028,최소,125.94
20121029,최소,126.95
20121030,최소,131.96
20121031,최소,132.62
20121101,최소,116.28
20121102,최소,116.38
20121103,최소,116.02
20121104,최소,112.34
20121105,최소,110.87
20121106,최소,115.91
20121107,최소,116.58
20121108,최소,116.47
20121109,최소,116.71
20121110,최소,117.82
20121111,최소,115.35
20121112,최소,113.19
20121113,최소,117.69
20121114,최소,116.84
20121115,최소,116.38
20121116,최소,116.71
20121117,최소,116.89
20121118,최소,115.38
20121119,최소,113.2
20121120,최소,117.63
20121121,최소,116.31
20121122,최소,116.84
20121123,최소,116.95
20121124,최소,117.54
20121125,최소,115.46
20121126,최소,115.68
20121127,최소,117.57
20121128,최소,116.33
20121129,최소,116.68
20121130,최소,116.79
20121201,최소,127.12
20121202,최소,122.16
20121203,최소,119.99
20121204,최소,123.35
20121205,최소,123.22
20121206,최소,123.63
20121207,최소,123.67
20121208,최소,127.73
20121209,최소,122.56
20121210,최소,123.35
20121211,최소,124.45
20121212,최소,123.85
20121213,최소,127.98
20121214,최소,133.68
20121215,최소,140.26
20121216,최소,122.97
20121217,최소,124.39
20121218,최소,126.1
20121219,최소,124.3
20121220,최소,123.19
20121221,최소,124.54
20121222,최소,128.27
20121223,최소,122.85
20121224,최소,123.89
20121225,최소,121.18
20121226,최소,123.2
20121227,최소,123.87
20121228,최소,123.9
20121229,최소,140.08
20121230,최소,123.44
20121231,최소,133.6
20130101,최소,128.58
20130102,최소,146.26
20130103,최소,135.68
20130104,최소,135.64
20130105,최소,134.11
20130106,최소,130.05
20130107,최소,130.62
20130108,최소,134.29
20130109,최소,135.69
20130110,최소,134.2
20130111,최소,134.2
20130112,최소,135.13
20130113,최소,131.1
20130114,최소,133.28
20130115,최소,135.84
20130116,최소,135.46
20130117,최소,134.2
20130118,최소,133.77
20130119,최소,134.26
20130120,최소,130.77
20130121,최소,133.28
20130122,최소,134.25
20130123,최소,134.27
20130124,최소,133.91
20130125,최소,133.83
20130126,최소,132.79
20130127,최소,129.68
20130128,최소,130.12
20130129,최소,133.99
20130130,최소,134.15
20130131,최소,134.16
20130201,최소,136.83
20130202,최소,136.58
20130203,최소,133.14
20130204,최소,134.33
20130205,최소,136.83
20130206,최소,136.83
20130207,최소,145.85
20130208,최소,147.75
20130209,최소,129.12
20130210,최소,39.04
20130211,최소,127.1
20130212,최소,135.53
20130213,최소,136.52
20130214,최소,136.83
20130215,최소,137.34
20130216,최소,136.94
20130217,최소,133.56
20130218,최소,135.38
20130219,최소,136.94
20130220,최소,136.94
20130221,최소,136.94
20130222,최소,138.38
20130223,최소,136.69
20130224,최소,133.14
20130225,최소,134.31
20130226,최소,137.06
20130227,최소,137.88
20130228,최소,137.52
20130301,최소,139.3
20130302,최소,137.88
20130303,최소,136.81
20130304,최소,136.06
20130305,최소,140.27
20130306,최소,140.56
20130307,최소,140.39
20130308,최소,140.4
20130309,최소,139.12
20130310,최소,135.47
20130311,최소,135.84
20130312,최소,140.49
20130313,최소,141.04
20130314,최소,140.45
20130315,최소,139.87
20130316,최소,139.97
20130317,최소,134.63
20130318,최소,135.62
20130319,최소,138.24
20130320,최소,139.41
20130321,최소,139.22
20130322,최소,136.47
20130323,최소,138.82
20130324,최소,133.54
20130325,최소,135.74
20130326,최소,147.63
20130327,최소,140.42
20130328,최소,140.06
20130329,최소,143.08
20130330,최소,139.94
20130331,최소,135.22
20130401,최소,130.31
20130402,최소,134.57
20130403,최소,134.03
20130404,최소,132.93
20130405,최소,132.95
20130406,최소,133.46
20130407,최소,128.7
20130408,최소,129.93
20130409,최소,133.96
20130410,최소,134.47
20130411,최소,134.45
20130412,최소,134.71
20130413,최소,137.56
20130414,최소,131.74
20130415,최소,133.95
20130416,최소,134.48
20130417,최소,135.53
20130418,최소,135.23
20130419,최소,134.11
