No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate,Timestamp,Maximum_Power_Last_Year  
4900,2016.08.20,10018,8491,6477.2,7288.6,12.5,1202.4,16.5,15:00,
4901,2016.08.21,10018,7917.1,5936.1,6747,13.7,1170.1,17.3,20:00,
4902,2016.08.22,10067,9042.5,7354.2,8373.1,13.9,669.4,8,17:00,
4903,2016.08.23,10067,9044.9,6842.3,8256.4,20.7,788.5,9.6,15:00,
4904,2016.08.24,10067,9072,6793.9,8136.2,19.8,935.8,11.5,17:00,
4905,2016.08.25,10067,9072,6984,8178,17.1,894,10.9,15:00,
4906,2016.08.26,10067,9097,7061.7,7167.3,1.5,1929.7,26.9,11:00,
4907,2016.08.27,10067,8085.1,6210,6132.5,-1.2,1952.6,31.8,15:00,
4908,2016.08.28,10067,7940.9,5791.3,5500.5,-5,2440.4,44.4,20:00,
4909,2016.08.29,10067,9134.8,7263.9,6738.4,-7.2,2448,36.6,17:00,
4910,2016.08.31,10102.5,9056.1,7223.6,6609.3,-8.5,2446.8,37,17:00,
4911,2016.08.30,10067,9128,7299.1,6698.7,-8.2,2429.3,36.3,17:00,
4912,2016.09.01,10102.5,8883.8,7193.7,7215.1,0.3,1668.7,23.1,15:00,
4913,2016.09.02,10102.5,8866.8,7212.1,7067.4,-2,1799.4,25.5,15:00,
4914,2016.09.03,10102.5,7534.6,6255.1,6279.3,0.4,1255.3,20,15:00,
4915,2016.09.04,10102.5,7326.7,5517.2,5997.9,8.7,1328.8,22.2,20:00,
4916,2016.09.05,10102.5,8510.9,6820.7,7529.9,10.4,981,13,17:00,
4917,2016.09.06,10102.5,8546.9,6720.6,7476.3,11.2,1070.6,14.3,15:00,
4918,2016.09.07,10102.5,8542.2,67573,7409.6,9.7,1132.6,15.3,15:00,
4919,2016.09.08,10102.5,8586.9,6799.3,7277.9,7,1309,18,15:00,
4920,2016.09.09,10102.5,8507.8,6773.5,7294.2,7.7,1213.6,16.6,15:00,
4921,2016.09.10,10102.5,7575.3,5914.7,6426.7,8.7,1148.6,17.9,15:00,
4922,2016.09.11,10102.5,7654.1,5398.6,5936.1,10,1718,28.9,20:00,
4923,2016.09.12,10102.5,8743.6,6667.2,7024.5,5.4,1719.1,24.5,15:00,
4924,2016.09.13,10102.5,8409.7,6639.3,6705.1,1,1704.6,25.4,15:00,
4925,2016.09.14,10102.5,7149.8,6623.2,5093.1,-23.1,2056.7,40.4,1:00,
4926,2016.09.16,10102.5,7090.6,6656.2,5125.4,-23,1965.2,38.3,20:00,
4927,2016.09.15,10102.5,7112.1,6660.8,4803.6,-27.9,2308.5,48.1,20:00,
4928,2016.09.17,10102.5,6946.1,5950.5,5218.3,-12.3,1727.8,33.1,20:00,
4929,2016.09.18,10102.5,7224.6,5570.7,5506.3,-1.2,1718.3,31.2,20:00,
4930,2016.09.19,10102.5,8428.1,6775.5,6680.7,-1.4,1747.4,26.2,15:00,
4931,2016.09.20,10102.5,8428.7,6829.7,6557.1,-4,1871.6,28.5,17:00,
4932,2016.09.21,10102.5,8381.1,6681.5,6524.3,-2.4,1856.8,28.5,17:00,
4933,2016.09.22,10102.5,8150.1,6706.7,6652.6,-0.8,1497.5,22.5,17:00,
4934,2016.09.23,10102.5,8142.1,6296,6708.7,6.6,1433.4,21.4,17:00,
4935,2016.09.24,10102.5,7034.3,4904.3,5941.3,21.1,1093,18.4,15:00,
4936,2016.09.25,10102.5,7029.8,4438.9,5586.4,25.9,1443.4,25.8,20:00,
4937,2016.09.26,10102.5,8078.9,4784.6,6873.7,43.7,1205.2,17.5,17:00,
4938,2016.09.27,10102.5,8015.8,5210.6,6957.6,33.5,1058.2,15.2,15:00,
4939,2016.09.28,10102.5,8019.8,6110.3,6853.9,12.2,1165.9,17,15:00,
4940,2016.09.29,10102.5,8018.9,6533.2,6648.6,1.8,1370.3,20.6,15:00,
4941,2016.09.30,10201.8,8119.4,6230.3,6534.6,4.9,1584.8,24.3,15:00,
4942,2016.10.01,10201.8,6861.7,5598.2,5772.4,3.1,1089.3,18.9,11:00,
4943,2016.10.02,10201.8,6988.1,5326.9,5439.6,2.1,1548.5,28.5,20:00,
4944,2016.10.03,10201.8,7236.7,6369.1,5988.1,-6,1248.6,20.9,20:00,
4945,2016.10.04,10201.8,7754.9,6457.2,6807.6,5.4,947.3,13.9,17:00,
4946,2016.10.05,10201.8,7732.8,6431.1,6639.8,3.2,1093,16.5,17:00,
4947,2016.10.06,10201.8,7771.2,6349.7,6586.4,3.7,1184.8,18,17:00,
4948,2016.10.07,10201.8,7736.1,5806.3,6608.2,13.8,1127.9,17.1,17:00,
4949,2016.10.08,10201.8,6749.4,5424.4,5853.8,7.9,895.6,15.3,1:00,
4950,2016.10.09,10201.8,6632.2,5281.2,5321.9,0.8,1310.3,24.6,20:00,
4951,2016.10.10,10201.8,7787.4,6331.2,6432,1.6,1355.4,21.1,19:00,
4952,2016.10.11,10201.8,7731.2,6381.2,6514.3,2.1,1216.9,18.7,19:00,
4953,2016.10.12,10201.8,7534,6362.5,6424.9,1,1109.1,17.3,19:00,
4954,2016.10.13,10306.8,7650.9,6457.6,6542,1.3,1108.9,17,19:00,
4955,2016.10.14,10306.8,7682.6,6379,6440,1,1242.6,19.3,19:00,
4956,2016.10.15,10306.8,6704.5,5604.3,5648.4,0.8,1056.1,18.7,19:00,
4957,2016.10.16,10306.8,6609.4,5349.4,5444.1,1.8,1165.3,21.4,19:00,
4958,2016.10.17,10306.8,7648,6403.3,6543,2.2,1105,16.9,19:00,
4959,2016.10.18,10306.8,7614.8,6504,6624.1,1.8,990.7,15,19:00,
4960,2016.10.19,10306.8,7588.7,6410.2,6515.7,1.6,1073,16.5,19:00,
4961,2016.10.20,10306.8,7723.1,6421.1,6627.1,3.2,1096,16.5,19:00,
4962,2016.10.21,10306.8,7647.1,6319.9,6489.8,2.7,1157.3,17.8,15:00,
4963,2016.10.22,10306.8,6835.3,5594.6,5711.8,2.1,1123.5,19.7,11:00,
4964,2016.10.23,10306.8,6773.7,5275.8,5415.1,2.6,1358.6,25.1,20:00,
4965,2016.10.24,10306.8,7889.2,6389.1,6542,2.4,1347.2,20.6,19:00,
4966,2016.10.25,10306.8,7930.5,6438.5,6617.1,2.8,1313.4,19.8,19:00,
4967,2016.10.26,10306.8,8045,6335.6,6489.3,2.4,1555.7,24,19:00,
4969,2016.10.27,10306.8,7953.3,6452,6578.6,2,1374.7,20.9,19:00,
4970,2016.10.28,10306.8,7809.7,6423.9,6540.8,1.8,1268.9,19.4,11:00,
4971,2016.10.29,10306.8,7141.2,5672.1,5825,2.7,1316.2,22.6,11:00,
4972,2016.10.31,10306.8,7856.3,6443.9,6828.2,6,1028.1,15.1,18:00,
4973,2016.10.30,10306.8,68186,5422.4,5465.6,0.8,1353,24.8,20:00,
4974,2016.11.01,10306.8,8233.9,6452.4,6894.9,6.9,1417,20.6,19:00,
4975,2016.11.02,10329.9,8233.9,6400.7,6871.1,7.3,1362.8,19.8,10:00,
4976,2016.11.03,10329.9,8190,6801.6,6362.6,6.9,1388.4,20.4,11:00,
4977,2016.11.04,10329.9,8146.9,6378.5,6703.8,5.1,1443.1,20.2,10:00,
4978,2016.11.05,10329.9,7424.4,5883,5804.1,-1.3,1620.3,27.9,11:00,
4979,2016.11.06,10329.9,7679.1,5408.9,5501,1.7,2178.1,39.6,19:00,
4980,2016.11.07,10329.9,8016.6,6502.1,6557.2,0.8,1459.4,22.3,18:00,
4981,2016.11.08,10329.9,8127.8,6523.4,6830.9,4.7,1296.9,19,19:00,
4982,2016.11.09,10329.9,8157.4,6422.1,6788.5,5.7,1368.9,20.2,10:00,
4983,2016.11.10,10329.9,8244.4,6445.1,6990.6,8.5,1253.8,17.9,10:00,
4984,2016.11.11,10329.9,8148.5,6621.4,6735.2,1.7,1413.3,21,10:00,
4985,2016.11.12,10329.9,7542.9,5777.6,5849.5,1.2,1693.4,28.9,10:00,
4986,2016.11.13,10329.9,7606.3,5448,5521.7,1.4,2084.6,37.8,19:00,
4987,2016.11.14,10329.9,8058.1,6591.4,6683.4,1.4,1374.7,20.6,18:00,
4988,2016.11.15,10329.9,8167.2,6505.6,6783.2,4.3,1384,20.4,19:00,
4989,2016.11.16,10329.9,8390.1,6681.2,6876.5,2.9,1513.6,22,10:00,
4990,2016.11.17,10329.9,8426,6635.8,6776.8,2.1,1649.2,24.3,10:00,
4991,2016.11.18,10329.9,8356.6,6552.7,6787.7,3.6,1568.9,23.1,10:00,
4992,2016.11.19,10329.9,7744,5860.3,6021.2,2.7,1722.8,28.6,11:00,
4993,2016.11.20,10329.9,7787.3,5469.2,5582.1,2.1,2205.2,39.5,1:00,
4994,2016.11.21,10329.9,8043,6694,6847.6,2.3,1195.4,17.5,11:00,
4995,2016.11.22,10329.9,8214.1,6779.1,7128.4,5.2,1085.7,15.2,18:00,
4996,2016.11.23,10329.9,8305.6,7010.3,7206.6,2.8,1099,15.2,10:00,
4997,2016.11.24,10329.9,8319,7330.1,7402.2,1,916.8,12.4,18:00,
4998,2016.11.25,10329.9,8261.2,7396.5,7361.1,-0.5,900.1,12.2,10:00,
4999,2016.11.26,10329.9,7362,6382.2,6620.3,3.7,741.7,11.2,11:00,
5000,2016.11.27,10329.9,7501.1,5865.6,5945.5,1.4,1555.6,26.2,0:00,
5001,2016.11.28,10329.9,8343.2,7067.8,7352,4,991.2,13.5,18:00,
5002,2016.11.29,10329.9,8593.7,7211.7,7475.6,2.8,1178.1,15.9,10:00,
5003,2016.11.30,10329.9,8502.4,7195.5,74959,4.2,1006.5,13.4,11:00,
5004,2016.12.01,10329.9,8644.7,7387.1,7259.8,-1.7,1384.9,19.1,18:00,
5005,2016.12.02,10329.9,8567.1,7465.5,7358.9,-1.4,1208.2,16.4,10:00,
5006,2016.12.03,10329.9,8352.5,6292.1,6288.2,-0.1,2064.3,32.8,11:00,
5007,2016.12.04,10329.9,8234.1,5992.4,5885.3,-1.8,2348.8,39.9,0:00,
5008,2016.12.05,10329.9,8779.5,7376,7259.6,-1.6,1519.9,20.9,10:00,
5009,2016.12.06,10329.9,9042.6,7316.9,7465.2,2,1577.4,21.1,10:00,
5010,2016.12.07,10329.9,9082.1,7330,7691.7,4.9,1390.4,18.1,10:00,
5011,2016.12.09,10329.9,9131,7155.4,7399.3,3.4,1731.7,23.4,10:00,
5012,2016.12.08,10329.9,9062.8,7205.2,7631.3,5.9,1431.5,18.8,10:00,
5013,2016.12.10,10329.9,8520.9,6190.3,6502.4,5,2018.5,31,11:00,
5014,2016.12.11,10329.9,8763.2,5805.5,6180,6.5,2583.2,40.4,0:00,
5015,2016.12.12,10329.9,9257.8,7184.5,7742.6,7.8,1515.2,19.6,11:00,
5016,2016.12.13,10329.9,9217.8,7192.8,7646.1,6.3,1571.7,20.6,10:00,
5017,2016.12.14,10329.9,9268.1,7336.9,7763.4,5.8,1504.7,19.4,11:00,
5018,2016.12.15,10329.9,9281.9,7634,7894.5,3.4,1387.4,17.6,10:00,
5019,2016.12.16,10446.6,9303.1,7728.2,7996.6,3.5,1306.5,16.3,10:00,
5020,2016.12.17,10446.6,8902.8,6514.5,6711.6,3,2191.2,32.6,11:00,
5021,2016.12.18,10446.6,8882.6,6067.8,6105.7,0.6,2776.9,45.5,1:00,
5022,2016.12.19,10446.6,9127.1,7552.6,7650.6,1.3,1476.5,19.3,11:00,
5023,2016.12.20,10446.6,8966.2,7478.1,7428.1,-0.7,1538.1,20.7,10:00,
5024,2016.12.21,10586.6,8916.6,7289.6,7430.6,1.9,1486,20,10:00,
5025,2016.12.22,10586.6,9044.9,7270.6,7369,1.4,1675.9,22.7,17:00,
5026,2016.12.23,10586.6,9089.4,6265.8,7704.8,23,1384.6,18,11:00,
5027,2016.12.24,10586.6,9017.2,6130.1,6607.8,7.8,2409.4,36.5,11:00,
5028,2016.12.25,10586.6,8854.7,6154.4,6118.6,-0.6,2736.1,44.7,1:00,
5029,2016.12.26,10586.6,9161,7583.4,7720.4,1.8,1440.6,18.7,11:00,
5030,2016.12.27,10586.6,9200.7,7608.7,7686.4,1,1514.3,19.7,10:00,
5031,2016.12.28,10586.6,9256.4,7425.7,7786.3,4.9,1470.1,18.9,10:00,
5032,2016.12.29,10586.6,9322.9,6988.7,7790,11.5,1532.9,19.7,10:00,
5033,2016.12.30,10586.6,9377.3,5966.2,7619.9,27.7,1757.4,23.1,10:00,
5034,2016.12.31,10586.6,8245.8,5856.2,6369.3,8.8,2876.5,45.2,1:00,
5035,2017.01.01,10586.6,8986.1,5828,5923.4,1.6,,51.7,1:00,
5036,2017.01.02,10586.6,9257.3,7151.6,7290.1,1.9,,27,11:00,
5037,2017.01.03,10586.6,9422.3,7690.9,7547.1,-1.9,,24.8,10:00,
5038,2017.01.04,10586.6,9235.3,7696.2,7577.8,-0.8,,21.9,10:00,
